dtimestamp,water_type,air_temp_C,air_humidity_pct,pH,turbidity_voltage_V,absorbance,water_temp_C
2026-03-15T15:28:04,fertilizer_water,22.8,29.0,3.433766666805287,3.685125,,22.5
2026-03-15T15:28:16,fertilizer_water,22.8,29.0,3.4061666668054364,3.6765,,22.5
2026-03-15T15:28:27,fertilizer_water,,,3.311866666805944,3.6643125,,22.437
2026-03-15T15:28:38,fertilizer_water,22.8,28.0,3.4544666668051747,3.656625,,22.5
2026-03-15T15:28:49,fertilizer_water,22.8,29.0,3.5016166668049173,3.65775,,22.5
2026-03-15T15:29:00,fertilizer_water,22.8,29.0,3.4625166668051257,3.6879375000000003,,22.5
2026-03-15T15:29:11,fertilizer_water,,,3.5050666668049004,3.6688125,,22.5
2026-03-15T15:29:22,fertilizer_water,22.8,28.0,3.3061166668059805,3.6943124999999997,,22.5
2026-03-15T15:29:33,fertilizer_water,,,3.3923666668055112,3.5936250000000003,,22.437
2026-03-15T15:29:44,fertilizer_water,22.8,28.0,3.4303166668053073,3.6886875000000003,,22.437
2026-03-15T15:29:55,fertilizer_water,22.8,28.0,3.3670666668056484,3.6841875,,22.437
2026-03-15T15:30:06,fertilizer_water,,,3.399266666805474,3.6838125,,22.437
2026-03-15T15:30:17,fertilizer_water,,,3.371666666805627,3.63975,,22.437
2026-03-15T15:30:29,fertilizer_water,22.8,28.0,3.4498666668051996,3.68775,,22.437
2026-03-15T15:30:40,fertilizer_water,22.8,27.0,3.5050666668049004,3.6708749999999997,,22.437
2026-03-15T15:30:51,fertilizer_water,,,3.456766666805162,3.6440624999999995,,22.437
2026-03-15T15:31:02,fertilizer_water,,,3.3521166668057276,3.6521250000000003,,22.437
2026-03-15T15:31:13,fertilizer_water,22.8,25.0,3.418816666805366,3.6494999999999997,,22.437
2026-03-15T15:31:24,fertilizer_water,22.8,28.0,3.5050666668049004,3.6815625,,22.437
2026-03-15T15:31:35,fertilizer_water,22.8,27.0,3.503916666804905,3.6686249999999996,,22.437
2026-03-15T15:31:46,fertilizer_water,,,3.3084166668059645,3.6560625,,22.375
2026-03-15T15:31:57,fertilizer_water,22.9,26.0,3.3935166668055032,3.6686249999999996,,22.437
2026-03-15T15:32:08,fertilizer_water,,,3.4671166668051043,3.686625,,22.375
2026-03-15T15:32:19,fertilizer_water,22.9,25.0,3.3670666668056484,3.683625,,22.375
2026-03-15T15:32:30,fertilizer_water,22.9,27.0,3.5073666668048844,3.6873750000000003,,22.375
2026-03-15T15:32:42,fertilizer_water,22.9,25.0,3.4694166668050883,3.6783750000000004,,22.375
2026-03-15T15:32:53,fertilizer_water,22.9,27.0,3.3509666668057356,3.656625,,22.375
2026-03-15T15:33:04,fertilizer_water,,,3.493566666804959,3.6594375,,22.437
2026-03-15T15:33:15,fertilizer_water,22.9,25.0,3.50851666680488,3.659625,,22.375
2026-03-15T15:33:26,fertilizer_water,22.9,26.0,3.3762666668055985,3.6519375,,22.375
2026-03-15T15:33:37,fertilizer_water,22.9,27.0,3.3187666668059066,3.6710625,,22.375
2026-03-15T15:33:48,fertilizer_water,,,3.4970166668049423,3.6808125,,22.375
2026-03-15T15:33:59,fertilizer_water,22.9,27.0,3.3958166668054908,3.6568125,,22.375
2026-03-15T15:34:10,fertilizer_water,,,3.4349166668052824,3.6744375000000002,,22.375
2026-03-15T15:34:21,fertilizer_water,22.9,26.0,3.336016666805815,3.6729374999999997,,22.375
2026-03-15T15:34:32,fertilizer_water,,,3.503916666804905,3.6736874999999998,,22.375
2026-03-15T15:34:43,fertilizer_water,22.9,27.0,3.491266666804975,3.6616875,,22.375
2026-03-15T15:34:54,fertilizer_water,,,3.3866166668055406,3.6481875,,22.375
2026-03-15T15:35:06,fertilizer_water,22.8,28.0,3.331416666805847,3.6838125,,22.375
2026-03-15T15:35:17,fertilizer_water,22.9,28.0,3.405016666805441,3.6750000000000003,,22.375
2026-03-15T15:35:28,fertilizer_water,22.9,28.0,3.303816666805993,3.6783750000000004,,22.375
2026-03-15T15:35:39,fertilizer_water,,,3.3084166668059645,3.6864375000000003,,22.375
2026-03-15T15:35:50,fertilizer_water,22.8,28.0,3.299216666806018,3.6605625,,22.375
2026-03-15T15:36:01,fertilizer_water,,,3.298066666806026,3.6583125,,22.375
2026-03-15T15:36:12,fertilizer_water,22.9,28.0,3.2969166668060303,3.68775,,22.375
2026-03-15T15:36:23,fertilizer_water,22.9,28.0,3.3325666668058354,3.6881250000000003,,22.375
2026-03-15T15:36:34,fertilizer_water,,,3.503916666804905,3.6808125,,22.375
2026-03-15T15:36:45,fertilizer_water,22.8,28.0,3.345216666805765,3.6706875000000005,,22.375
2026-03-15T15:36:57,fertilizer_water,22.8,28.0,3.4602166668051417,3.6658125000000004,,22.375
2026-03-15T15:37:08,fertilizer_water,22.8,28.0,3.5062166668048924,3.682875,,22.375
2026-03-15T15:37:19,fertilizer_water,22.8,28.0,3.4487166668052005,3.6871875,,22.375
2026-03-15T15:37:30,fertilizer_water,22.8,28.0,3.364766666805661,3.6763125,,22.375
2026-03-15T15:37:41,fertilizer_water,,,3.471716666805083,3.666,,22.375
2026-03-15T15:37:52,fertilizer_water,,,3.5062166668048924,3.6472500000000005,,22.375
2026-03-15T15:38:03,fertilizer_water,22.8,28.0,3.474016666805067,3.65475,,22.375
2026-03-15T15:38:14,fertilizer_water,,,3.364766666805661,3.679875,,22.375
2026-03-15T15:38:25,fertilizer_water,,,3.2969166668060303,3.6598125,,22.375
2026-03-15T15:38:36,fertilizer_water,22.8,28.0,3.298066666806026,3.6903750000000004,,22.375
2026-03-15T15:38:47,fertilizer_water,22.8,28.0,3.5027666668049093,3.6941250000000005,,22.375
2026-03-15T15:38:58,fertilizer_water,22.8,28.0,3.3670666668056484,3.69225,,22.375
2026-03-15T15:39:10,fertilizer_water,22.8,28.0,3.3958166668054908,3.6896250000000004,,22.375
2026-03-15T15:39:21,fertilizer_water,,,3.345216666805765,3.683625,,22.375
2026-03-15T15:39:32,fertilizer_water,22.8,28.0,3.3429166668057775,3.6781875,,22.375
2026-03-15T15:39:43,fertilizer_water,22.8,28.0,3.3199166668059057,3.693375,,22.375
2026-03-15T15:39:54,fertilizer_water,22.8,28.0,3.479766666805034,3.6924375000000005,,22.375
2026-03-15T15:40:05,fertilizer_water,22.8,28.0,3.5073666668048844,3.6958125000000006,,22.375
2026-03-15T15:40:16,fertilizer_water,22.8,28.0,3.4832166668050135,3.6885000000000003,,22.312
2026-03-15T15:40:27,fertilizer_water,22.8,28.0,3.503916666804905,3.6868125000000003,,22.312
2026-03-15T15:40:38,fertilizer_water,22.8,28.0,3.4648166668051203,3.6894375,,22.375
2026-03-15T15:40:49,fertilizer_water,22.8,28.0,3.479766666805034,3.6830625,,22.375
2026-03-15T15:41:00,fertilizer_water,22.8,27.0,3.3026666668059974,3.6883125,,22.312
2026-03-15T15:41:11,fertilizer_water,22.8,28.0,3.3981166668054783,3.7010625,,22.312
2026-03-15T15:41:22,fertilizer_water,22.8,28.0,3.3417666668057855,3.698625,,22.312
2026-03-15T15:41:34,fertilizer_water,22.7,28.0,3.3164666668059226,3.431625,,22.375
2026-03-15T15:41:45,fertilizer_water,22.8,27.0,3.50851666680488,3.589875,,22.312
2026-03-15T15:41:56,fertilizer_water,22.7,28.0,3.4027166668054534,3.6952500000000006,,22.312
2026-03-15T15:42:07,fertilizer_water,22.7,28.0,3.3463666668057606,3.6937499999999996,,22.312
2026-03-15T15:42:18,fertilizer_water,22.7,28.0,3.3348666668058264,3.6825,,22.312
2026-03-15T15:42:29,fertilizer_water,22.8,28.0,3.299216666806018,3.6785625,,22.312
2026-03-15T15:42:40,fertilizer_water,22.7,28.0,3.3417666668057855,3.6905625,,22.312
2026-03-15T15:42:51,fertilizer_water,22.7,28.0,3.4291666668053082,3.68775,,22.312
2026-03-15T15:43:02,fertilizer_water,22.7,28.0,3.50851666680488,3.69,,22.312
2026-03-15T15:43:13,fertilizer_water,22.7,28.0,3.4786166668050456,3.6924375000000005,,22.312
2026-03-15T15:43:24,fertilizer_water,22.7,28.0,3.5073666668048844,3.6945,,22.312
2026-03-15T15:43:35,fertilizer_water,22.7,27.0,3.441816666805245,3.6879375000000003,,22.312
2026-03-15T15:43:46,fertilizer_water,22.7,27.0,3.336016666805815,3.6766875000000003,,22.312
2026-03-15T15:43:57,fertilizer_water,,,3.303816666805993,3.6710625,,22.312
2026-03-15T15:44:09,fertilizer_water,22.7,28.0,3.3521166668057276,3.68175,,22.312
2026-03-15T15:44:20,fertilizer_water,22.7,27.0,3.379716666805578,3.660375,,22.312
2026-03-15T15:44:31,fertilizer_water,22.7,27.0,3.4705666668050874,3.6594375,,22.312
2026-03-15T15:44:42,fertilizer_water,22.7,28.0,3.4809166668050295,3.655125,,22.312
2026-03-15T15:44:53,fertilizer_water,22.7,28.0,3.3107166668059556,3.6526875000000003,,22.312
2026-03-15T15:45:04,fertilizer_water,22.7,28.0,3.5027666668049093,3.6496874999999998,,22.312
2026-03-15T15:45:15,fertilizer_water,22.7,26.0,3.30956666680596,3.649875,,22.312
2026-03-15T15:45:26,fertilizer_water,22.7,28.0,3.405016666805441,3.4886250000000003,,22.312
2026-03-15T15:45:37,fertilizer_water,22.6,28.0,3.3624666668056733,3.6502499999999998,,22.312
2026-03-15T15:45:48,fertilizer_water,22.7,29.0,3.3222166668058897,3.64875,,22.25
2026-03-15T15:45:59,fertilizer_water,22.7,27.0,3.3222166668058897,3.6478125000000006,,22.312
2026-03-15T15:46:10,fertilizer_water,22.7,27.0,3.413066666805399,3.6532500000000003,,22.312
2026-03-15T15:46:21,fertilizer_water,22.7,26.0,3.371666666805627,3.66375,,22.25
2026-03-15T15:46:32,fertilizer_water,22.7,26.0,3.4820666668050215,3.65625,,22.25
2026-03-15T15:46:44,fertilizer_water,22.7,27.0,3.295766666806035,3.6614999999999998,,22.25
2026-03-15T15:46:55,fertilizer_water,22.7,28.0,3.5050666668049004,3.6676875,,22.25
2026-03-15T15:47:06,fertilizer_water,22.7,28.0,3.405016666805441,3.6684375000000005,,22.25
2026-03-15T15:47:17,fertilizer_water,22.6,27.0,3.307266666805976,3.6635625000000003,,22.25
2026-03-15T15:47:28,fertilizer_water,22.7,26.0,3.3923666668055112,3.666,,22.25
2026-03-15T15:47:39,fertilizer_water,22.7,26.0,3.500466666804922,3.6738750000000002,,22.25
2026-03-15T15:47:50,fertilizer_water,22.7,26.0,3.303816666805993,3.6641250000000003,,22.25
2026-03-15T15:48:01,fertilizer_water,22.7,26.0,3.4291666668053082,3.66075,,22.25
2026-03-15T15:48:12,fertilizer_water,22.7,27.0,3.487816666804992,3.6590625,,22.25
2026-03-15T15:48:23,fertilizer_water,22.7,26.0,3.511966666804863,3.6665625,,22.25
2026-03-15T15:48:34,fertilizer_water,22.7,27.0,3.465966666805109,3.6585,,22.25
2026-03-15T15:48:45,fertilizer_water,22.8,26.0,3.301516666806002,3.6641250000000003,,22.25
2026-03-15T15:48:56,fertilizer_water,22.8,27.0,3.299216666806018,3.6674999999999995,,22.25
2026-03-15T15:49:07,fertilizer_water,22.8,26.0,3.3613166668056813,3.6646875000000003,,22.25
2026-03-15T15:49:19,fertilizer_water,22.8,27.0,3.498166666804938,3.6643125,,22.25
2026-03-15T15:49:30,fertilizer_water,22.8,25.0,3.3981166668054783,3.6661875000000004,,22.25
2026-03-15T15:49:41,fertilizer_water,22.8,26.0,3.4222666668053456,3.6663750000000004,,22.25
2026-03-15T15:49:52,fertilizer_water,22.8,26.0,3.330266666805848,3.6669375000000004,,22.25
2026-03-15T15:50:03,fertilizer_water,22.8,25.0,3.373966666805611,3.6661875000000004,,22.25
2026-03-15T15:50:14,fertilizer_water,22.8,26.0,3.4820666668050215,3.6706875000000005,,22.25
2026-03-15T15:50:25,fertilizer_water,22.8,27.0,3.50851666680488,3.6736874999999998,,22.25
2026-03-15T15:50:36,fertilizer_water,22.8,27.0,3.4291666668053082,3.6710625,,22.25
2026-03-15T15:50:47,fertilizer_water,22.8,26.0,3.3406166668057935,3.6705,,22.25
2026-03-15T15:50:58,fertilizer_water,22.8,26.0,3.3003666668060134,3.6729374999999997,,22.312
2026-03-15T15:51:09,fertilizer_water,22.8,25.0,3.313016666805943,3.659625,,22.25
2026-03-15T15:51:20,fertilizer_water,22.8,26.0,3.3578666668056982,3.657375,,22.25
2026-03-15T15:51:31,fertilizer_water,22.8,27.0,3.3670666668056484,3.65475,,22.25
2026-03-15T15:51:42,fertilizer_water,22.8,27.0,3.3509666668057356,3.6568125,,22.25
2026-03-15T15:51:54,fertilizer_water,22.8,27.0,3.3509666668057356,3.65625,,22.25
2026-03-15T15:52:05,fertilizer_water,22.8,27.0,3.317616666805918,3.6641250000000003,,22.25
2026-03-15T15:52:16,fertilizer_water,22.8,27.0,3.2969166668060303,3.6778125000000004,,22.25
2026-03-15T15:52:27,fertilizer_water,22.8,28.0,3.330266666805848,3.6845625,,22.25
2026-03-15T15:52:38,fertilizer_water,22.8,28.0,3.3900666668055237,3.6054375,,22.25
2026-03-15T15:52:49,fertilizer_water,22.8,28.0,3.465966666805109,3.6744375000000002,,22.25
2026-03-15T15:53:00,fertilizer_water,22.8,28.0,3.4970166668049423,3.674625,,22.25
2026-03-15T15:53:11,fertilizer_water,22.8,27.0,3.5027666668049093,3.6688125,,22.25
2026-03-15T15:53:22,fertilizer_water,22.8,28.0,3.4832166668050135,3.6613125,,22.25
2026-03-15T15:53:33,fertilizer_water,22.8,28.0,3.451016666805195,3.661875,,22.25
2026-03-15T15:53:44,fertilizer_water,22.7,27.0,3.4970166668049423,3.661125,,22.25
2026-03-15T15:53:55,fertilizer_water,22.7,27.0,3.5062166668048924,3.6605625,,22.25
2026-03-15T15:54:06,fertilizer_water,22.8,27.0,3.3383166668058024,3.666,,22.25
2026-03-15T15:54:18,fertilizer_water,22.7,28.0,3.503916666804905,3.6586875,,22.25
2026-03-15T15:54:29,fertilizer_water,22.7,28.0,3.3141666668059386,3.6622500000000002,,22.25
2026-03-15T15:54:40,fertilizer_water,22.7,28.0,3.488966666804984,3.66075,,22.25
2026-03-15T15:54:51,fertilizer_water,22.7,27.0,3.317616666805918,3.659625,,22.25
2026-03-15T15:55:02,fertilizer_water,22.7,28.0,3.5062166668048924,3.6568125,,22.25
2026-03-15T15:55:13,fertilizer_water,22.7,27.0,3.3003666668060134,3.6555,,22.25
2026-03-15T15:55:24,fertilizer_water,22.7,28.0,3.5062166668048924,3.6571875,,22.25
2026-03-15T15:55:35,fertilizer_water,22.7,27.0,3.3061166668059805,3.6560625,,22.25
2026-03-15T15:55:46,fertilizer_water,22.7,28.0,3.50851666680488,3.6543750000000004,,22.25
2026-03-15T15:55:57,fertilizer_water,22.7,28.0,3.3521166668057276,3.6575625,,22.25
2026-03-15T15:56:08,fertilizer_water,22.7,28.0,3.4521666668051836,3.653625,,22.25
2026-03-15T15:56:19,fertilizer_water,22.6,28.0,3.4257166668053287,3.6579375,,22.25
2026-03-15T15:56:30,fertilizer_water,22.7,28.0,3.3808666668055736,3.6508125,,22.25
2026-03-15T15:56:41,fertilizer_water,,,3.5108166668048675,3.6601875,,22.25
2026-03-15T15:56:53,fertilizer_water,22.7,28.0,3.353266666805723,3.666,,22.25
2026-03-15T15:57:04,fertilizer_water,22.7,27.0,3.5073666668048844,3.6669375000000004,,22.25
2026-03-15T15:57:15,fertilizer_water,22.7,27.0,3.3026666668059974,3.60375,,22.25
2026-03-15T15:57:26,fertilizer_water,22.7,27.0,3.492416666804967,3.6976875,,22.25
2026-03-15T15:57:37,fertilizer_water,22.7,27.0,3.5027666668049093,3.681375,,22.25
2026-03-15T15:57:48,fertilizer_water,22.7,27.0,3.394666666805499,3.6825,,22.25
2026-03-15T15:57:59,fertilizer_water,22.7,27.0,3.339466666805798,3.6781875,,22.25
2026-03-15T15:58:10,fertilizer_water,22.7,27.0,3.514266666804847,3.66,,22.25
2026-03-15T15:58:21,fertilizer_water,22.6,27.0,3.365916666805653,3.6703124999999996,,22.25
2026-03-15T15:58:32,fertilizer_water,22.7,28.0,3.4303166668053073,3.6641250000000003,,22.187
2026-03-15T15:58:43,fertilizer_water,22.7,27.0,3.514266666804847,3.6858750000000002,,22.25
2026-03-15T15:58:54,fertilizer_water,22.6,26.0,3.5154166668048425,3.661875,,22.25
2026-03-15T15:59:05,fertilizer_water,22.6,27.0,3.492416666804967,3.6635625000000003,,22.25
2026-03-15T15:59:17,fertilizer_water,22.7,28.0,3.325666666805869,3.6633750000000003,,22.25
2026-03-15T15:59:28,fertilizer_water,22.6,27.0,3.347516666805756,3.6502499999999998,,22.25
2026-03-15T15:59:39,fertilizer_water,,,3.4947166668049547,3.6639375000000003,,22.187
2026-03-15T15:59:50,fertilizer_water,22.6,26.0,3.421116666805357,3.655875,,22.25
2026-03-15T16:00:01,fertilizer_water,22.6,27.0,3.370516666805628,3.655875,,22.25
2026-03-15T16:00:12,fertilizer_water,,,3.511966666804863,3.6609375,,22.25
2026-03-15T16:00:23,fertilizer_water,22.6,26.0,3.3808666668055736,3.6676875,,22.25
2026-03-15T16:00:34,fertilizer_water,,,3.5027666668049093,3.652875,,22.25
2026-03-15T16:00:45,fertilizer_water,22.6,27.0,3.4487166668052005,3.6643125,,22.25
2026-03-15T16:00:56,fertilizer_water,22.6,28.0,3.3003666668060134,3.6646875000000003,,22.25
2026-03-15T16:01:07,fertilizer_water,,,3.2969166668060303,3.671625,,22.25
2026-03-15T16:01:18,fertilizer_water,22.6,28.0,3.4820666668050215,3.6686249999999996,,22.25
2026-03-15T16:01:29,fertilizer_water,22.6,27.0,3.511966666804863,3.6667500000000004,,22.25
2026-03-15T16:01:41,fertilizer_water,22.6,27.0,3.5154166668048425,3.6674999999999995,,22.25
2026-03-15T16:01:52,fertilizer_water,22.6,27.0,3.474016666805067,3.6669375000000004,,22.25
2026-03-15T16:02:03,fertilizer_water,22.6,27.0,3.4314666668052993,3.6690000000000005,,22.25
2026-03-15T16:02:14,fertilizer_water,22.6,27.0,3.490116666804976,3.67875,,22.25
2026-03-15T16:02:25,fertilizer_water,22.6,27.0,3.5108166668048675,3.6725624999999997,,22.25
2026-03-15T16:02:36,fertilizer_water,22.6,27.0,3.5016166668049173,3.67425,,22.187
2026-03-15T16:02:47,fertilizer_water,22.6,28.0,3.3049666668059814,3.6793125,,22.25
2026-03-15T16:02:58,fertilizer_water,22.6,27.0,3.323366666805885,3.6714374999999997,,22.25
2026-03-15T16:03:09,fertilizer_water,22.6,28.0,3.3026666668059974,3.6763125,,22.25
2026-03-15T16:03:20,fertilizer_water,22.6,27.0,3.3383166668058024,3.67575,,22.25
2026-03-15T16:03:31,fertilizer_water,22.6,28.0,3.3624666668056733,3.67425,,22.25
2026-03-15T16:03:42,fertilizer_water,22.5,28.0,3.3624666668056733,3.6748125,,22.25
2026-03-15T16:03:53,fertilizer_water,22.6,27.0,3.383166666805561,3.6774375,,22.25
2026-03-15T16:04:05,fertilizer_water,22.6,27.0,3.388916666805528,3.6723750000000006,,22.25
2026-03-15T16:04:16,fertilizer_water,22.6,27.0,3.373966666805611,3.671625,,22.25
2026-03-15T16:04:27,fertilizer_water,22.6,27.0,3.4257166668053287,3.6748125,,22.25
2026-03-15T16:04:38,fertilizer_water,22.6,26.0,3.513116666804855,3.6841875,,22.25
2026-03-15T16:04:49,fertilizer_water,22.6,26.0,3.488966666804984,3.6738750000000002,,22.25
2026-03-15T16:05:00,fertilizer_water,22.6,26.0,3.465966666805109,3.6783750000000004,,22.25
2026-03-15T16:05:11,fertilizer_water,22.6,26.0,3.345216666805765,3.6710625,,22.25
2026-03-15T16:05:22,fertilizer_water,22.7,26.0,3.528066666804772,3.6676875,,22.25
2026-03-15T16:05:33,fertilizer_water,22.7,27.0,3.5062166668048924,3.6678750000000004,,22.25
2026-03-15T16:05:44,fertilizer_water,22.7,27.0,3.4694166668050883,3.6646875000000003,,22.25
2026-03-15T16:05:55,fertilizer_water,22.7,27.0,3.313016666805943,3.6656250000000004,,22.25
2026-03-15T16:06:06,fertilizer_water,22.7,27.0,3.415366666805383,3.6549375000000004,,22.25
2026-03-15T16:06:17,fertilizer_water,22.7,27.0,3.3268166668058683,3.6545625,,22.25
2026-03-15T16:06:28,fertilizer_water,22.7,27.0,3.456766666805162,3.6641250000000003,,22.187
2026-03-15T16:06:40,fertilizer_water,22.8,28.0,3.421116666805357,3.6605625,,22.25
2026-03-15T16:06:51,fertilizer_water,22.7,26.0,3.35901666680569,3.6598125,,22.25
2026-03-15T16:07:02,fertilizer_water,22.8,27.0,3.4096166668054195,3.6733125,,22.25
2026-03-15T16:07:13,fertilizer_water,,,3.5062166668048924,3.6738750000000002,,22.187
2026-03-15T16:07:24,fertilizer_water,22.7,26.0,3.418816666805366,3.6695625000000005,,22.187
2026-03-15T16:07:35,fertilizer_water,22.7,27.0,3.509666666804872,3.6781875,,22.25
2026-03-15T16:07:46,fertilizer_water,22.7,27.0,3.307266666805976,3.6688125,,22.25
2026-03-15T16:07:57,fertilizer_water,,,3.5016166668049173,3.4599374999999997,,22.25
2026-03-15T16:08:08,fertilizer_water,22.7,27.0,3.325666666805869,3.6751875,,22.25
2026-03-15T16:08:19,fertilizer_water,22.8,26.0,3.4268666668053243,3.6838125,,22.25
2026-03-15T16:08:30,fertilizer_water,22.7,26.0,3.498166666804938,3.6796875,,22.25
2026-03-15T16:08:41,fertilizer_water,22.8,27.0,3.30956666680596,3.65625,,22.25
2026-03-15T16:08:52,fertilizer_water,22.8,28.0,3.3820166668055656,3.6502499999999998,,22.25
2026-03-15T16:09:03,fertilizer_water,22.7,28.0,3.421116666805357,3.6738750000000002,,22.25
2026-03-15T16:09:15,fertilizer_water,22.8,28.0,3.447566666805212,3.6427500000000004,,22.25
2026-03-15T16:09:26,fertilizer_water,,,3.3187666668059066,3.6541875,,22.25
2026-03-15T16:09:37,fertilizer_water,,,3.3544166668057187,3.6496874999999998,,22.25
2026-03-15T16:09:48,fertilizer_water,22.7,27.0,3.323366666805885,3.6678750000000004,,22.25
2026-03-15T16:09:59,fertilizer_water,22.7,28.0,3.447566666805212,3.6545625,,22.25
2026-03-15T16:10:10,fertilizer_water,,,3.50851666680488,3.6628125000000002,,22.25
2026-03-15T16:10:21,fertilizer_water,22.7,28.0,3.4958666668049467,3.650625,,22.25
2026-03-15T16:10:32,fertilizer_water,22.7,26.0,3.3969666668054863,3.6633750000000003,,22.25
2026-03-15T16:10:43,fertilizer_water,22.7,27.0,3.509666666804872,3.6532500000000003,,22.25
2026-03-15T16:10:54,fertilizer_water,22.7,27.0,3.5016166668049173,3.6472500000000005,,22.25
2026-03-15T16:11:05,fertilizer_water,22.8,27.0,3.307266666805976,3.6633750000000003,,22.25
2026-03-15T16:11:16,fertilizer_water,22.7,27.0,3.503916666804905,3.6511875,,22.25
2026-03-15T16:11:28,fertilizer_water,22.7,26.0,3.415366666805383,3.64875,,22.25
2026-03-15T16:11:39,fertilizer_water,22.7,27.0,3.4958666668049467,3.6697499999999996,,22.25
2026-03-15T16:11:50,fertilizer_water,22.8,28.0,3.369366666805636,3.6575625,,22.187
2026-03-15T16:12:01,fertilizer_water,22.7,27.0,3.3245166668058808,3.6646875000000003,,22.25
2026-03-15T16:12:12,fertilizer_water,22.7,27.0,3.5108166668048675,3.6423750000000004,,22.25
2026-03-15T16:12:23,fertilizer_water,22.7,28.0,3.511966666804863,3.659625,,22.187
2026-03-15T16:12:34,fertilizer_water,22.7,28.0,3.438366666805262,3.6496874999999998,,22.25
2026-03-15T16:12:45,fertilizer_water,22.7,27.0,3.311866666805944,3.655875,,22.187
2026-03-15T16:12:56,fertilizer_water,22.7,28.0,3.325666666805869,3.655875,,22.187
2026-03-15T16:13:07,fertilizer_water,22.7,28.0,3.509666666804872,3.65475,,22.25
2026-03-15T16:13:18,fertilizer_water,22.7,28.0,3.5062166668048924,3.657375,,22.25
2026-03-15T16:13:29,fertilizer_water,22.7,26.0,3.5016166668049173,3.655875,,22.25
2026-03-15T16:13:40,fertilizer_water,22.7,27.0,3.4429666668052334,3.655875,,22.25
2026-03-15T16:13:52,fertilizer_water,22.7,27.0,3.3291166668058523,3.656625,,22.187
2026-03-15T16:14:03,fertilizer_water,22.7,27.0,3.4544666668051747,3.6523125,,22.25
2026-03-15T16:14:14,fertilizer_water,22.8,27.0,3.463666666805125,3.6568125,,22.25
2026-03-15T16:14:25,fertilizer_water,22.7,27.0,3.384316666805553,3.6494999999999997,,22.187
2026-03-15T16:14:36,fertilizer_water,,,3.313016666805943,3.6433125000000004,,22.25
2026-03-15T16:14:47,fertilizer_water,,,3.4809166668050295,3.6586875,,22.187
2026-03-15T16:14:58,fertilizer_water,22.8,28.0,3.4648166668051203,3.6483750000000006,,22.187
2026-03-15T16:15:09,fertilizer_water,22.8,27.0,3.509666666804872,3.6515625000000003,,22.187
2026-03-15T16:15:20,fertilizer_water,22.7,28.0,3.513116666804855,3.6564375,,22.187
2026-03-15T16:15:31,fertilizer_water,22.8,27.0,3.3636166668056653,3.6541875,,22.187
2026-03-15T16:15:42,fertilizer_water,22.8,25.0,3.3003666668060134,3.6553125,,22.187
2026-03-15T16:15:53,fertilizer_water,22.8,27.0,3.3348666668058264,3.653625,,22.187
2026-03-15T16:16:04,fertilizer_water,22.8,26.0,3.3670666668056484,3.6410625000000003,,22.187
2026-03-15T16:16:16,fertilizer_water,22.7,27.0,3.3417666668057855,3.6526875000000003,,22.187
2026-03-15T16:16:27,fertilizer_water,22.8,27.0,3.3003666668060134,3.6545625,,22.187
2026-03-15T16:16:38,fertilizer_water,22.7,27.0,3.301516666806002,3.6545625,,22.187
2026-03-15T16:16:49,fertilizer_water,22.7,26.0,3.488966666804984,3.6489375000000006,,22.187
2026-03-15T16:17:00,fertilizer_water,22.8,25.0,3.4728666668050714,3.6493125,,22.187
2026-03-15T16:17:11,fertilizer_water,22.7,26.0,3.4521666668051836,3.6500624999999998,,22.187
2026-03-15T16:17:22,fertilizer_water,22.8,26.0,3.4671166668051043,3.647625,,22.187
2026-03-15T16:17:33,fertilizer_water,22.8,27.0,3.436066666805271,3.6534375,,22.187
2026-03-15T16:17:44,fertilizer_water,,,3.5016166668049173,3.6438750000000004,,22.125
2026-03-15T16:17:55,fertilizer_water,,,3.3222166668058897,3.6508125,,22.187
2026-03-15T16:18:06,fertilizer_water,22.8,25.0,3.30956666680596,3.6438750000000004,,22.187
2026-03-15T16:18:17,fertilizer_water,22.8,27.0,3.4429666668052334,3.6421875000000004,,22.125
2026-03-15T16:18:29,fertilizer_water,,,3.3981166668054783,3.647625,,22.187
2026-03-15T16:18:40,fertilizer_water,22.8,26.0,3.30956666680596,3.625875,,22.125
2026-03-15T16:18:51,fertilizer_water,,,3.4199666668053617,3.6264375,,22.125
2026-03-15T16:19:02,fertilizer_water,,,3.323366666805885,3.6483750000000006,,22.125
2026-03-15T16:19:13,fertilizer_water,22.9,27.0,3.365916666805653,3.6463124999999996,,22.125
2026-03-15T16:19:24,fertilizer_water,22.9,25.0,3.365916666805653,3.6481875,,22.125
2026-03-15T16:19:35,fertilizer_water,,,3.5016166668049173,3.6541875,,22.125
2026-03-15T16:19:46,fertilizer_water,22.9,27.0,3.301516666806002,3.6590625,,22.125
2026-03-15T16:19:57,fertilizer_water,22.9,26.0,3.5073666668048844,3.6438750000000004,,22.125
2026-03-15T16:20:08,fertilizer_water,23.0,26.0,3.4809166668050295,3.6457499999999996,,22.125
2026-03-15T16:20:19,fertilizer_water,23.0,26.0,3.3969666668054863,3.655875,,22.125
2026-03-15T16:20:30,fertilizer_water,23.0,23.0,3.5108166668048675,3.655875,,22.125
2026-03-15T16:20:42,fertilizer_water,23.0,20.0,3.4970166668049423,3.6279375,,22.125
